"Date","Price","Open","High","Low","Vol.","Change %"
"06/10/2021","107.5573","107.5573","107.5573","107.5573","","-7.25%"
"06/09/2021","115.9592","115.9592","115.9592","115.9592","","-6.58%"
"06/08/2021","124.1288","124.1288","124.1288","124.1288","","10.07%"
"06/07/2021","112.7685","112.7685","112.7685","112.7685","","-2.36%"
"06/06/2021","115.4939","115.4939","115.4939","115.4939","","-0.36%"
"06/05/2021","115.9166","115.9166","115.9166","115.9166","","2.03%"
"06/04/2021","113.6140","113.6140","113.6140","113.6140","","1.29%"
"06/03/2021","112.1679","112.1679","112.1679","112.1679","","-4.33%"
"06/02/2021","117.2484","117.2484","117.2484","117.2484","","-2.61%"
"06/01/2021","120.3921","120.3921","120.3921","120.3921","","-1.17%"
"05/31/2021","121.8227","121.8227","121.8227","121.8227","","-10.71%"
"05/30/2021","136.4407","136.4407","136.4407","136.4407","","-3.26%"
"05/29/2021","141.0390","141.0390","141.0390","141.0390","","1.84%"
"05/28/2021","138.4891","138.4891","138.4891","138.4891","","9.00%"
"05/27/2021","127.0510","127.0510","127.0510","127.0510","","-6.46%"
"05/26/2021","135.8308","135.8308","135.8308","135.8308","","-4.40%"
"05/25/2021","142.0761","142.0761","142.0761","142.0761","","-1.77%"
"05/24/2021","144.6406","144.6406","144.6406","144.6406","","-14.00%"
"05/23/2021","168.1786","168.1786","168.1786","168.1786","","7.61%"
"05/22/2021","156.2869","156.2869","156.2869","156.2869","","-1.35%"
"05/21/2021","158.4231","158.4231","158.4231","158.4231","","9.18%"
"05/20/2021","145.1078","145.1078","145.1078","145.1078","","8.15%"
"05/19/2021","134.1699","134.1699","134.1699","134.1699","","11.39%"
"05/18/2021","120.4476","120.4476","120.4476","120.4476","","-5.66%"
"05/17/2021","127.6786","127.6786","127.6786","127.6786","","12.70%"
"05/16/2021","113.2868","113.2868","113.2868","113.2868","","3.72%"
"05/15/2021","109.2272","109.2272","109.2272","109.2272","","4.73%"
"05/14/2021","104.2905","104.2905","104.2905","104.2905","","1.08%"
"05/13/2021","103.1770","103.1770","103.1770","103.1770","","1.20%"
"05/12/2021","101.9581","101.9581","101.9581","101.9581","","3.37%"
"05/11/2021","98.6340","98.6340","98.6340","98.6340","","-0.46%"
"05/10/2021","99.0925","99.0925","99.0925","99.0925","","3.77%"
"05/09/2021","95.4919","95.4919","95.4919","95.4919","","4.30%"
"05/08/2021","91.5516","91.5516","91.5516","91.5516","","3.09%"
"05/07/2021","88.8040","88.8040","88.8040","88.8040","","-2.52%"
"05/06/2021","91.1038","91.1038","91.1038","91.1038","","-1.73%"
"05/05/2021","92.7090","92.7090","92.7090","92.7090","","-1.35%"
"05/04/2021","93.9744","93.9744","93.9744","93.9744","","7.36%"
"05/03/2021","87.5319","87.5319","87.5319","87.5319","","6.17%"
"05/02/2021","82.4419","82.4419","82.4419","82.4419","","1.21%"
"05/01/2021","81.4600","81.4600","81.4600","81.4600","","1.67%"
"04/30/2021","80.1239","80.1239","80.1239","80.1239","","-1.47%"
"04/29/2021","81.3187","81.3187","81.3187","81.3187","","2.28%"
"04/28/2021","79.5036","79.5036","79.5036","79.5036","","-0.72%"
"04/27/2021","80.0773","80.0773","80.0773","80.0773","","-5.09%"
"04/26/2021","84.3695","84.3695","84.3695","84.3695","","-10.44%"
"04/25/2021","94.2001","94.2001","94.2001","94.2001","","1.20%"
"04/24/2021","93.0787","93.0787","93.0787","93.0787","","1.52%"
"04/23/2021","91.6817","91.6817","91.6817","91.6817","","5.57%"
"04/22/2021","86.8441","86.8441","86.8441","86.8441","","4.63%"
"04/21/2021","82.9979","82.9979","82.9979","82.9979","","-1.07%"
"04/20/2021","83.8959","83.8959","83.8959","83.8959","","-1.02%"
"04/19/2021","84.7606","84.7606","84.7606","84.7606","","-4.02%"
"04/18/2021","88.3100","88.3100","88.3100","88.3100","","18.05%"
"04/17/2021","74.8099","74.8099","74.8099","74.8099","","-3.41%"
"04/16/2021","77.4506","77.4506","77.4506","77.4506","","-2.70%"
"04/15/2021","79.6018","79.6018","79.6018","79.6018","","-6.10%"
"04/14/2021","84.7738","84.7738","84.7738","84.7738","","-2.20%"
"04/13/2021","86.6793","86.6793","86.6793","86.6793","","4.38%"
"04/12/2021","83.0440","83.0440","83.0440","83.0440","","2.52%"
"04/11/2021","81.0033","81.0033","81.0033","81.0033","","0.92%"
"04/10/2021","80.2617","80.2617","80.2617","80.2617","","5.66%"
"04/09/2021","75.9618","75.9618","75.9618","75.9618","","0.48%"
"04/08/2021","75.5952","75.5952","75.5952","75.5952","","-5.44%"
"04/07/2021","79.9401","79.9401","79.9401","79.9401","","-1.22%"
"04/06/2021","80.9286","80.9286","80.9286","80.9286","","0.69%"
"04/05/2021","80.3765","80.3765","80.3765","80.3765","","-2.17%"
"04/04/2021","82.1587","82.1587","82.1587","82.1587","","-0.24%"
"04/03/2021","82.3595","82.3595","82.3595","82.3595","","1.47%"
"04/02/2021","81.1702","81.1702","81.1702","81.1702","","-1.76%"
"04/01/2021","82.6225","82.6225","82.6225","82.6225","","-3.17%"
"03/31/2021","85.3284","85.3284","85.3284","85.3284","","1.08%"
"03/30/2021","84.4167","84.4167","84.4167","84.4167","","3.38%"
"03/29/2021","81.6573","81.6573","81.6573","81.6573","","2.69%"
"03/28/2021","79.5164","79.5164","79.5164","79.5164","","-1.61%"
"03/27/2021","80.8194","80.8194","80.8194","80.8194","","-4.17%"
"03/26/2021","84.3373","84.3373","84.3373","84.3373","","-7.56%"
"03/25/2021","91.2313","91.2313","91.2313","91.2313","","-0.69%"
"03/24/2021","91.8677","91.8677","91.8677","91.8677","","7.47%"
"03/23/2021","85.4800","85.4800","85.4800","85.4800","","-1.17%"
"03/22/2021","86.4904","86.4904","86.4904","86.4904","","-2.23%"
"03/21/2021","88.4671","88.4671","88.4671","88.4671","","-5.78%"
"03/20/2021","93.8991","93.8991","93.8991","93.8991","","-2.43%"
"03/19/2021","96.2337","96.2337","96.2337","96.2337","","-4.65%"
"03/18/2021","100.9219","100.9219","100.9219","100.9219","","-3.64%"
"03/17/2021","104.7378","104.7378","104.7378","104.7378","","0.68%"
"03/16/2021","104.0305","104.0305","104.0305","104.0305","","-1.04%"
"03/15/2021","105.1197","105.1197","105.1197","105.1197","","-0.48%"
"03/14/2021","105.6240","105.6240","105.6240","105.6240","","0.80%"
"03/13/2021","104.7861","104.7861","104.7861","104.7861","","1.78%"
"03/12/2021","102.9561","102.9561","102.9561","102.9561","","-1.43%"
"03/11/2021","104.4513","104.4513","104.4513","104.4513","","0.71%"
"03/10/2021","103.7140","103.7140","103.7140","103.7140","","-0.34%"
"03/09/2021","104.0730","104.0730","104.0730","104.0730","","-0.38%"
"03/08/2021","104.4697","104.4697","104.4697","104.4697","","-1.53%"
"03/07/2021","106.0892","106.0892","106.0892","106.0892","","-0.41%"
"03/06/2021","106.5214","106.5214","106.5214","106.5214","","-2.20%"
"03/05/2021","108.9215","108.9215","108.9215","108.9215","","0.77%"
"03/04/2021","108.0862","108.0862","108.0862","108.0862","","0.04%"
"03/03/2021","108.0387","108.0387","108.0387","108.0387","","-1.56%"
"03/02/2021","109.7480","109.7480","109.7480","109.7480","","-4.58%"
"03/01/2021","115.0205","115.0205","115.0205","115.0205","","-2.11%"
"02/28/2021","117.5052","117.5052","117.5052","117.5052","","3.93%"
"02/27/2021","113.0614","113.0614","113.0614","113.0614","","-4.22%"
"02/26/2021","118.0411","118.0411","118.0411","118.0411","","-2.71%"
"02/25/2021","121.3282","121.3282","121.3282","121.3282","","-3.48%"
"02/24/2021","125.6999","125.6999","125.6999","125.6999","","-5.12%"
"02/23/2021","132.4779","132.4779","132.4779","132.4779","","8.68%"
"02/22/2021","121.8924","121.8924","121.8924","121.8924","","7.65%"
"02/21/2021","113.2322","113.2322","113.2322","113.2322","","1.12%"
"02/20/2021","111.9754","111.9754","111.9754","111.9754","","-0.34%"
"02/19/2021","112.3586","112.3586","112.3586","112.3586","","-5.07%"
"02/18/2021","118.3586","118.3586","118.3586","118.3586","","-0.35%"
"02/17/2021","118.7791","118.7791","118.7791","118.7791","","-1.66%"
"02/16/2021","120.7893","120.7893","120.7893","120.7893","","1.88%"
"02/15/2021","118.5585","118.5585","118.5585","118.5585","","-0.31%"
"02/14/2021","118.9290","118.9290","118.9290","118.9290","","-0.47%"
"02/13/2021","119.4864","119.4864","119.4864","119.4864","","-0.52%"
"02/12/2021","120.1051","120.1051","120.1051","120.1051","","-1.66%"
"02/11/2021","122.1361","122.1361","122.1361","122.1361","","-0.69%"
"02/10/2021","122.9832","122.9832","122.9832","122.9832","","-2.16%"
"02/09/2021","125.7036","125.7036","125.7036","125.7036","","-1.31%"
"02/08/2021","127.3736","127.3736","127.3736","127.3736","","9.39%"
"02/07/2021","116.4417","116.4417","116.4417","116.4417","","1.64%"
"02/06/2021","114.5676","114.5676","114.5676","114.5676","","-1.40%"
"02/05/2021","116.1995","116.1995","116.1995","116.1995","","-2.98%"
"02/04/2021","119.7638","119.7638","119.7638","119.7638","","-0.85%"
"02/03/2021","120.7915","120.7915","120.7915","120.7915","","-1.12%"
"02/02/2021","122.1641","122.1641","122.1641","122.1641","","-0.13%"
"02/01/2021","122.3231","122.3231","122.3231","122.3231","","-3.53%"
"01/31/2021","126.8044","126.8044","126.8044","126.8044","","-0.69%"
"01/30/2021","127.6896","127.6896","127.6896","127.6896","","-6.32%"
"01/29/2021","136.2992","136.2992","136.2992","136.2992","","0.71%"
"01/28/2021","135.3365","135.3365","135.3365","135.3365","","3.62%"
"01/27/2021","130.6129","130.6129","130.6129","130.6129","","6.78%"
"01/26/2021","122.3167","122.3167","122.3167","122.3167","","-1.79%"
"01/25/2021","124.5441","124.5441","124.5441","124.5441","","-2.31%"
"01/24/2021","127.4918","127.4918","127.4918","127.4918","","2.36%"
"01/23/2021","124.5580","124.5580","124.5580","124.5580","","-2.48%"
"01/22/2021","127.7224","127.7224","127.7224","127.7224","","-2.47%"
"01/21/2021","130.9544","130.9544","130.9544","130.9544","","-5.36%"
"01/20/2021","138.3712","138.3712","138.3712","138.3712","","-6.96%"
"01/19/2021","148.7246","148.7246","148.7246","148.7246","","3.32%"
"01/18/2021","143.9496","143.9496","143.9496","143.9496","","-2.69%"
"01/17/2021","147.9275","147.9275","147.9275","147.9275","","-3.98%"
"01/16/2021","154.0570","154.0570","154.0570","154.0570","","0.82%"
"01/15/2021","152.8039","152.8039","152.8039","152.8039","","0.01%"
"01/14/2021","152.7820","152.7820","152.7820","152.7820","","3.50%"
"01/13/2021","147.6092","147.6092","147.6092","147.6092","","-4.51%"
"01/12/2021","154.5840","154.5840","154.5840","154.5840","","7.85%"
"01/11/2021","143.3280","143.3280","143.3280","143.3280","","-6.74%"
"01/10/2021","153.6932","153.6932","153.6932","153.6932","","3.40%"
"01/09/2021","148.6405","148.6405","148.6405","148.6405","","4.36%"
"01/08/2021","142.4318","142.4318","142.4318","142.4318","","0.11%"
"01/07/2021","142.2694","142.2694","142.2694","142.2694","","13.98%"
"01/06/2021","124.8223","124.8223","124.8223","124.8223","","7.36%"
"01/05/2021","116.2623","116.2623","116.2623","116.2623","","0.24%"
"01/04/2021","115.9792","115.9792","115.9792","115.9792","","8.45%"
"01/03/2021","106.9400","106.9400","106.9400","106.9400","","6.73%"
"01/02/2021","100.1963","100.1963","100.1963","100.1963","","9.94%"
"01/01/2021","91.1381","91.1381","91.1381","91.1381","","-10.50%"
"12/31/2020","101.8303","101.8303","101.8303","101.8303","","5.77%"
"12/30/2020","96.2726","96.2726","96.2726","96.2726","","2.94%"
"12/29/2020","93.5271","93.5271","93.5271","93.5271","","1.21%"
"12/28/2020","92.4082","92.4082","92.4082","92.4082","","-1.45%"
"12/27/2020","93.7679","93.7679","93.7679","93.7679","","5.34%"
"12/26/2020","89.0156","89.0156","89.0156","89.0156","","5.14%"
"12/25/2020","84.6604","84.6604","84.6604","84.6604","","0.36%"
"12/24/2020","84.3591","84.3591","84.3591","84.3591","","-7.74%"
"12/23/2020","91.4396","91.4396","91.4396","91.4396","","1.49%"
"12/22/2020","90.0958","90.0958","90.0958","90.0958","","0.87%"
"12/21/2020","89.3205","89.3205","89.3205","89.3205","","-1.30%"
"12/20/2020","90.5014","90.5014","90.5014","90.5014","","1.33%"
"12/19/2020","89.3175","89.3175","89.3175","89.3175","","6.94%"
"12/18/2020","83.5233","83.5233","83.5233","83.5233","","-8.79%"
"12/17/2020","91.5746","91.5746","91.5746","91.5746","","17.54%"
"12/16/2020","77.9110","77.9110","77.9110","77.9110","","4.78%"
"12/15/2020","74.3545","74.3545","74.3545","74.3545","","0.37%"
"12/14/2020","74.0797","74.0797","74.0797","74.0797","","1.15%"
"12/13/2020","73.2389","73.2389","73.2389","73.2389","","1.78%"
"12/12/2020","71.9566","71.9566","71.9566","71.9566","","-0.62%"
"12/11/2020","72.4029","72.4029","72.4029","72.4029","","-0.09%"
"12/10/2020","72.4665","72.4665","72.4665","72.4665","","-8.10%"
"12/09/2020","78.8564","78.8564","78.8564","78.8564","","-2.07%"
"12/08/2020","80.5254","80.5254","80.5254","80.5254","","-1.87%"
"12/07/2020","82.0635","82.0635","82.0635","82.0635","","-0.60%"
"12/06/2020","82.5622","82.5622","82.5622","82.5622","","0.57%"
"12/05/2020","82.0935","82.0935","82.0935","82.0935","","-1.62%"
"12/04/2020","83.4428","83.4428","83.4428","83.4428","","-2.09%"
"12/03/2020","85.2260","85.2260","85.2260","85.2260","","-2.52%"
"12/02/2020","87.4259","87.4259","87.4259","87.4259","","-10.13%"
"12/01/2020","97.2816","97.2816","97.2816","97.2816","","4.34%"
"11/30/2020","93.2328","93.2328","93.2328","93.2328","","16.43%"
"11/29/2020","80.0760","80.0760","80.0760","80.0760","","0.13%"
"11/28/2020","79.9687","79.9687","79.9687","79.9687","","-7.20%"
"11/27/2020","86.1731","86.1731","86.1731","86.1731","","-5.04%"
"11/26/2020","90.7486","90.7486","90.7486","90.7486","","-1.13%"
"11/25/2020","91.7838","91.7838","91.7838","91.7838","","-0.23%"
"11/24/2020","91.9921","91.9921","91.9921","91.9921","","1.76%"
"11/23/2020","90.3985","90.3985","90.3985","90.3985","","6.88%"
"11/22/2020","84.5826","84.5826","84.5826","84.5826","","2.27%"
"11/21/2020","82.7059","82.7059","82.7059","82.7059","","4.56%"
"11/20/2020","79.0966","79.0966","79.0966","79.0966","","7.23%"
"11/19/2020","73.7655","73.7655","73.7655","73.7655","","-10.90%"
"11/18/2020","82.7878","82.7878","82.7878","82.7878","","10.80%"
"11/17/2020","74.7172","74.7172","74.7172","74.7172","","10.00%"
"11/16/2020","67.9223","67.9223","67.9223","67.9223","","-1.87%"
"11/15/2020","69.2189","69.2189","69.2189","69.2189","","1.02%"
"11/14/2020","68.5205","68.5205","68.5205","68.5205","","0.92%"
"11/13/2020","67.8990","67.8990","67.8990","67.8990","","1.63%"
"11/12/2020","66.8100","66.8100","66.8100","66.8100","","0.28%"
"11/11/2020","66.6233","66.6233","66.6233","66.6233","","-2.70%"
"11/10/2020","68.4726","68.4726","68.4726","68.4726","","-4.65%"
"11/09/2020","71.8134","71.8134","71.8134","71.8134","","2.83%"
"11/08/2020","69.8342","69.8342","69.8342","69.8342","","-0.45%"
"11/07/2020","70.1482","70.1482","70.1482","70.1482","","-5.53%"
"11/06/2020","74.2531","74.2531","74.2531","74.2531","","2.36%"
"11/05/2020","72.5426","72.5426","72.5426","72.5426","","3.71%"
"11/04/2020","69.9467","69.9467","69.9467","69.9467","","-2.37%"
"11/03/2020","71.6464","71.6464","71.6464","71.6464","","-0.88%"
"11/02/2020","72.2797","72.2797","72.2797","72.2797","","3.61%"
"11/01/2020","69.7611","69.7611","69.7611","69.7611","","1.94%"
"10/31/2020","68.4316","68.4316","68.4316","68.4316","","7.10%"
"10/30/2020","63.8973","63.8973","63.8973","63.8973","","-0.87%"
"10/29/2020","64.4577","64.4577","64.4577","64.4577","","-3.72%"
"10/28/2020","66.9471","66.9471","66.9471","66.9471","","0.49%"
"10/27/2020","66.6218","66.6218","66.6218","66.6218","","8.55%"
"10/26/2020","61.3771","61.3771","61.3771","61.3771","","-1.00%"
"10/25/2020","61.9991","61.9991","61.9991","61.9991","","0.75%"
"10/24/2020","61.5355","61.5355","61.5355","61.5355","","-1.02%"
"10/23/2020","62.1722","62.1722","62.1722","62.1722","","-6.43%"
"10/22/2020","66.4477","66.4477","66.4477","66.4477","","-2.14%"
"10/21/2020","67.9009","67.9009","67.9009","67.9009","","14.86%"
"10/20/2020","59.1138","59.1138","59.1138","59.1138","","3.49%"
"10/19/2020","57.1201","57.1201","57.1201","57.1201","","1.48%"
"10/18/2020","56.2878","56.2878","56.2878","56.2878","","-1.20%"
"10/17/2020","56.9742","56.9742","56.9742","56.9742","","-1.22%"
"10/16/2020","57.6807","57.6807","57.6807","57.6807","","-0.10%"
"10/15/2020","57.7394","57.7394","57.7394","57.7394","","-3.43%"
"10/14/2020","59.7924","59.7924","59.7924","59.7924","","-1.65%"
"10/13/2020","60.7983","60.7983","60.7983","60.7983","","0.76%"
"10/12/2020","60.3395","60.3395","60.3395","60.3395","","-0.08%"
"10/11/2020","60.3854","60.3854","60.3854","60.3854","","-0.48%"
"10/10/2020","60.6794","60.6794","60.6794","60.6794","","1.96%"
"10/09/2020","59.5141","59.5141","59.5141","59.5141","","-4.62%"
"10/08/2020","62.3959","62.3959","62.3959","62.3959","","-1.30%"
"10/07/2020","63.2181","63.2181","63.2181","63.2181","","1.68%"
"10/06/2020","62.1748","62.1748","62.1748","62.1748","","-0.87%"
"10/05/2020","62.7207","62.7207","62.7207","62.7207","","1.74%"
"10/04/2020","61.6460","61.6460","61.6460","61.6460","","1.62%"
"10/03/2020","60.6610","60.6610","60.6610","60.6610","","-1.45%"
"10/02/2020","61.5531","61.5531","61.5531","61.5531","","0.35%"
"10/01/2020","61.3368","61.3368","61.3368","61.3368","","5.09%"
"09/30/2020","58.3668","58.3668","58.3668","58.3668","","0.03%"
"09/29/2020","58.3483","58.3483","58.3483","58.3483","","-1.01%"
"09/28/2020","58.9412","58.9412","58.9412","58.9412","","0.93%"
"09/27/2020","58.4005","58.4005","58.4005","58.4005","","0.50%"
"09/26/2020","58.1116","58.1116","58.1116","58.1116","","-0.86%"
"09/25/2020","58.6159","58.6159","58.6159","58.6159","","-8.00%"
"09/24/2020","63.7105","63.7105","63.7105","63.7105","","1.74%"
"09/23/2020","62.6237","62.6237","62.6237","62.6237","","-0.63%"
"09/22/2020","63.0234","63.0234","63.0234","63.0234","","1.35%"
"09/21/2020","62.1866","62.1866","62.1866","62.1866","","6.07%"
"09/20/2020","58.6276","58.6276","58.6276","58.6276","","-0.84%"
"09/19/2020","59.1259","59.1259","59.1259","59.1259","","-1.17%"
"09/18/2020","59.8288","59.8288","59.8288","59.8288","","-6.51%"
"09/17/2020","63.9965","63.9965","63.9965","63.9965","","-5.29%"
"09/16/2020","67.5706","67.5706","67.5706","67.5706","","-0.21%"
"09/15/2020","67.7130","67.7130","67.7130","67.7130","","0.55%"
"09/14/2020","67.3444","67.3444","67.3444","67.3444","","-1.26%"
"09/13/2020","68.2029","68.2029","68.2029","68.2029","","0.45%"
"09/12/2020","67.8964","67.8964","67.8964","67.8964","","-6.56%"
"09/11/2020","72.6631","72.6631","72.6631","72.6631","","-4.34%"
"09/10/2020","75.9582","75.9582","75.9582","75.9582","","-9.89%"
"09/09/2020","84.2996","84.2996","84.2996","84.2996","","-1.41%"
"09/08/2020","85.5059","85.5059","85.5059","85.5059","","2.97%"
"09/07/2020","83.0414","83.0414","83.0414","83.0414","","0.18%"
"09/06/2020","82.8900","82.8900","82.8900","82.8900","","0.56%"
"09/05/2020","82.4291","82.4291","82.4291","82.4291","","11.91%"
"09/04/2020","73.6590","73.6590","73.6590","73.6590","","4.46%"
"09/03/2020","70.5126","70.5126","70.5126","70.5126","","4.69%"
"09/02/2020","67.3533","67.3533","67.3533","67.3533","","-3.79%"
"09/01/2020","70.0088","70.0088","70.0088","70.0088","","2.45%"
"08/31/2020","68.3376","68.3376","68.3376","68.3376","","2.35%"
"08/30/2020","66.7676","66.7676","66.7676","66.7676","","0.23%"
"08/29/2020","66.6122","66.6122","66.6122","66.6122","","-3.10%"
"08/28/2020","68.7425","68.7425","68.7425","68.7425","","-4.75%"
"08/27/2020","72.1712","72.1712","72.1712","72.1712","","-0.54%"
"08/26/2020","72.5659","72.5659","72.5659","72.5659","","-1.54%"
"08/25/2020","73.7044","73.7044","73.7044","73.7044","","0.00%"
"08/24/2020","73.7010","73.7010","73.7010","73.7010","","-1.46%"
"08/23/2020","74.7939","74.7939","74.7939","74.7939","","-1.35%"
"08/22/2020","75.8162","75.8162","75.8162","75.8162","","0.03%"
"08/21/2020","75.7958","75.7958","75.7958","75.7958","","-1.48%"
"08/20/2020","76.9311","76.9311","76.9311","76.9311","","-6.17%"
"08/19/2020","81.9934","81.9934","81.9934","81.9934","","-4.52%"
"08/18/2020","85.8771","85.8771","85.8771","85.8771","","0.14%"
"08/17/2020","85.7554","85.7554","85.7554","85.7554","","-1.73%"
"08/16/2020","87.2609","87.2609","87.2609","87.2609","","2.68%"
"08/15/2020","84.9813","84.9813","84.9813","84.9813","","8.30%"
"08/14/2020","78.4655","78.4655","78.4655","78.4655","","7.80%"
"08/13/2020","72.7851","72.7851","72.7851","72.7851","","-1.94%"
"08/12/2020","74.2278","74.2278","74.2278","74.2278","","-5.44%"
"08/11/2020","78.4948","78.4948","78.4948","78.4948","","6.37%"
"08/10/2020","73.7909","73.7909","73.7909","73.7909","","-0.59%"
"08/09/2020","74.2262","74.2262","74.2262","74.2262","","-0.69%"
"08/08/2020","74.7454","74.7454","74.7454","74.7454","","-2.13%"
"08/07/2020","76.3742","76.3742","76.3742","76.3742","","0.46%"
"08/06/2020","76.0222","76.0222","76.0222","76.0222","","-1.52%"
"08/05/2020","77.1917","77.1917","77.1917","77.1917","","-0.64%"
"08/04/2020","77.6908","77.6908","77.6908","77.6908","","-1.80%"
"08/03/2020","79.1121","79.1121","79.1121","79.1121","","-4.92%"
"08/02/2020","83.2049","83.2049","83.2049","83.2049","","9.39%"
"08/01/2020","76.0637","76.0637","76.0637","76.0637","","13.26%"
"07/31/2020","67.1604","67.1604","67.1604","67.1604","","0.60%"
"07/30/2020","66.7597","66.7597","66.7597","66.7597","","-5.15%"
"07/29/2020","70.3863","70.3863","70.3863","70.3863","","-3.66%"
"07/28/2020","73.0612","73.0612","73.0612","73.0612","","-6.70%"
"07/27/2020","78.3046","78.3046","78.3046","78.3046","","22.01%"
"07/26/2020","64.1776","64.1776","64.1776","64.1776","","9.65%"
"07/25/2020","58.5315","58.5315","58.5315","58.5315","","1.43%"
"07/24/2020","57.7057","57.7057","57.7057","57.7057","","-3.47%"
"07/23/2020","59.7790","59.7790","59.7790","59.7790","","2.42%"
"07/22/2020","58.3640","58.3640","58.3640","58.3640","","0.27%"
"07/21/2020","58.2049","58.2049","58.2049","58.2049","","1.83%"
"07/20/2020","57.1607","57.1607","57.1607","57.1607","","-1.47%"
"07/19/2020","58.0127","58.0127","58.0127","58.0127","","1.66%"
"07/18/2020","57.0635","57.0635","57.0635","57.0635","","-1.68%"
"07/17/2020","58.0369","58.0369","58.0369","58.0369","","-5.22%"
"07/16/2020","61.2351","61.2351","61.2351","61.2351","","-0.46%"
"07/15/2020","61.5195","61.5195","61.5195","61.5195","","0.92%"
"07/14/2020","60.9589","60.9589","60.9589","60.9589","","-1.12%"
"07/13/2020","61.6496","61.6496","61.6496","61.6496","","-0.16%"
"07/12/2020","61.7481","61.7481","61.7481","61.7481","","0.84%"
"07/11/2020","61.2342","61.2342","61.2342","61.2342","","0.84%"
"07/10/2020","60.7269","60.7269","60.7269","60.7269","","-4.69%"
"07/09/2020","63.7122","63.7122","63.7122","63.7122","","1.25%"
"07/08/2020","62.9236","62.9236","62.9236","62.9236","","3.07%"
"07/07/2020","61.0466","61.0466","61.0466","61.0466","","2.55%"
"07/06/2020","59.5277","59.5277","59.5277","59.5277","","2.64%"
"07/05/2020","57.9973","57.9973","57.9973","57.9973","","4.20%"
"07/04/2020","55.6592","55.6592","55.6592","55.6592","","3.06%"
"07/03/2020","54.0072","54.0072","54.0072","54.0072","","-2.32%"
"07/02/2020","55.2919","55.2919","55.2919","55.2919","","-3.99%"
"07/01/2020","57.5897","57.5897","57.5897","57.5897","","-4.62%"
"06/30/2020","60.3818","60.3818","60.3818","60.3818","","-2.76%"
"06/29/2020","62.0949","62.0949","62.0949","62.0949","","-0.95%"
"06/28/2020","62.6901","62.6901","62.6901","62.6901","","4.36%"
"06/27/2020","60.0690","60.0690","60.0690","60.0690","","-1.66%"
"06/26/2020","61.0858","61.0858","61.0858","61.0858","","-11.49%"
"06/25/2020","69.0190","69.0190","69.0190","69.0190","","-3.06%"
"06/24/2020","71.1950","71.1950","71.1950","71.1950","","0.51%"
"06/23/2020","70.8318","70.8318","70.8318","70.8318","","-0.56%"
"06/22/2020","71.2310","71.2310","71.2310","71.2310","","0.13%"
"06/21/2020","71.1372","71.1372","71.1372","71.1372","","0.69%"
"06/20/2020","70.6512","70.6512","70.6512","70.6512","","0.37%"
"06/19/2020","70.3910","70.3910","70.3910","70.3910","","-3.21%"
"06/18/2020","72.7231","72.7231","72.7231","72.7231","","-3.39%"
"06/17/2020","75.2733","75.2733","75.2733","75.2733","","-0.41%"
"06/16/2020","75.5800","75.5800","75.5800","75.5800","","-1.04%"
"06/15/2020","76.3731","76.3731","76.3731","76.3731","","1.51%"
"06/14/2020","75.2374","75.2374","75.2374","75.2374","","4.26%"
"06/13/2020","72.1599","72.1599","72.1599","72.1599","","-1.70%"
"06/12/2020","73.4060","73.4060","73.4060","73.4060","","-5.46%"
"06/11/2020","77.6432","77.6432","77.6432","77.6432","","1.15%"
"06/10/2020","76.7570","76.7570","76.7570","76.7570","","1.85%"
"06/09/2020","75.3645","75.3645","75.3645","75.3645","","-0.05%"
"06/08/2020","75.4019","75.4019","75.4019","75.4019","","-1.61%"
"06/07/2020","76.6342","76.6342","76.6342","76.6342","","1.90%"
"06/06/2020","75.2066","75.2066","75.2066","75.2066","","-0.46%"
"06/05/2020","75.5576","75.5576","75.5576","75.5576","","-3.72%"
"06/04/2020","78.4783","78.4783","78.4783","78.4783","","-2.29%"
"06/03/2020","80.3167","80.3167","80.3167","80.3167","","-6.06%"
"06/02/2020","85.5006","85.5006","85.5006","85.5006","","5.10%"
"06/01/2020","81.3487","81.3487","81.3487","81.3487","","-2.69%"
"05/31/2020","83.5965","83.5965","83.5965","83.5965","","8.41%"
"05/30/2020","77.1143","77.1143","77.1143","77.1143","","5.49%"
"05/29/2020","73.0980","73.0980","73.0980","73.0980","","-6.48%"
"05/28/2020","78.1639","78.1639","78.1639","78.1639","","-7.54%"
"05/27/2020","84.5418","84.5418","84.5418","84.5418","","-4.86%"
"05/26/2020","88.8580","88.8580","88.8580","88.8580","","-1.97%"
"05/25/2020","90.6416","90.6416","90.6416","90.6416","","0.19%"
"05/24/2020","90.4693","90.4693","90.4693","90.4693","","-0.05%"
"05/23/2020","90.5105","90.5105","90.5105","90.5105","","-6.25%"
"05/22/2020","96.5487","96.5487","96.5487","96.5487","","-4.58%"
"05/21/2020","101.1834","101.1834","101.1834","101.1834","","-2.22%"
"05/20/2020","103.4774","103.4774","103.4774","103.4774","","-1.59%"
"05/19/2020","105.1457","105.1457","105.1457","105.1457","","-4.37%"
"05/18/2020","109.9487","109.9487","109.9487","109.9487","","-1.10%"
"05/17/2020","111.1772","111.1772","111.1772","111.1772","","5.15%"
"05/16/2020","105.7340","105.7340","105.7340","105.7340","","-2.02%"
"05/15/2020","107.9152","107.9152","107.9152","107.9152","","1.80%"
"05/14/2020","106.0123","106.0123","106.0123","106.0123","","2.91%"
